Id;playerId;guess;score;session;createdAt;submissionOrder;level;lookedAtHelp;usedHelp;timeLookingAtHelp;version;month;day;hour;minute;second;ms;one;two;three;four;five;six;seven;eight
25091004;503e189966c013caa7e51302f0e47d574af899e0;[1, 0, 1, 1, 1, 0, 0, 0];22;4;2015-09-25T08:22:20.919Z;16;1;0;FALSE;0;0.2.3;9;25;8;22;20;919;1;0;1;1;1;0;0;0
25091004;503e189966c013caa7e51302f0e47d574af899e0;[1, 1, 1, 0, 0, 1, 1, 1];22;4;2015-09-25T08:23:15.919Z;17;1;0;FALSE;0;0.2.3;9;25;8;23;15;919;1;1;1;0;0;1;1;1
25091004;503e189966c013caa7e51302f0e47d574af899e0;[1, 1, 0, 0, 0, 0, 1, 1];18;4;2015-09-25T08:23:20.185Z;18;1;0;FALSE;0;0.2.3;9;25;8;23;20;185;1;1;0;0;0;0;1;1
25091004;503e189966c013caa7e51302f0e47d574af899e0;[0, 0, 0, 1, 0, 0, 0, 0];20;4;2015-09-25T08:23:33.992Z;19;1;0;FALSE;0;0.2.3;9;25;8;23;33;992;0;0;0;1;0;0;0;0
25091004;503e189966c013caa7e51302f0e47d574af899e0;[1, 0, 0, 1, 0, 0, 0, 1];28;4;2015-09-25T08:23:52.369Z;20;1;0;FALSE;0;0.2.3;9;25;8;23;52;369;1;0;0;1;0;0;0;1
25091004;503e189966c013caa7e51302f0e47d574af899e0;[1, 0, 0, 1, 0, 1, 0, 0];28;4;2015-09-25T08:24:44.879Z;21;1;0;FALSE;0;0.2.3;9;25;8;24;44;879;1;0;0;1;0;1;0;0
25091004;503e189966c013caa7e51302f0e47d574af899e0;[1, 0, 0, 1, 0, 0, 1, 0];28;4;2015-09-25T08:24:57.866Z;22;1;0;FALSE;0;0.2.3;9;25;8;24;57;866;1;0;0;1;0;0;1;0
25091004;503e189966c013caa7e51302f0e47d574af899e0;[1, 0, 0, 1, 0, 1, 1, 0];42;4;2015-09-25T08:25:03.158Z;23;1;0;FALSE;0;0.2.3;9;25;8;25;3;158;1;0;0;1;0;1;1;0
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[0, 0, 0, 0, 1, 1, 1, 1];12;8;2015-09-25T08:15:30.173Z;1;0;0;FALSE;0;0.2.3;9;25;8;15;30;173;0;0;0;0;1;1;1;1
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[1, 1, 1, 1, 1, 1, 1, 1];18;9;2015-09-25T08:15:52.738Z;1;1;0;FALSE;0;0.2.3;9;25;8;15;52;738;1;1;1;1;1;1;1;1
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[0, 0, 0, 0, 0, 0, 0, 0];18;9;2015-09-25T08:16:03.005Z;2;1;0;FALSE;0;0.2.3;9;25;8;16;3;5;0;0;0;0;0;0;0;0
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[1, 0, 1, 0, 1, 0, 1, 0];26;9;2015-09-25T08:16:12.041Z;3;1;0;FALSE;0;0.2.3;9;25;8;16;12;41;1;0;1;0;1;0;1;0
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[0, 1, 0, 1, 0, 1, 0, 1];26;9;2015-09-25T08:16:24.465Z;4;1;0;FALSE;0;0.2.3;9;25;8;16;24;465;0;1;0;1;0;1;0;1
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[1, 1, 1, 1, 0, 0, 0, 0];18;9;2015-09-25T08:16:34.316Z;5;1;0;FALSE;0;0.2.3;9;25;8;16;34;316;1;1;1;1;0;0;0;0
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[1, 1, 1, 0, 1, 0, 1, 0];24;9;2015-09-25T08:16:54.074Z;6;1;0;FALSE;0;0.2.3;9;25;8;16;54;74;1;1;1;0;1;0;1;0
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[1, 0, 1, 0, 1, 0, 1, 1];24;9;2015-09-25T08:16:58.373Z;7;1;0;FALSE;0;0.2.3;9;25;8;16;58;373;1;0;1;0;1;0;1;1
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[0, 1, 0, 1, 0, 1, 0, 1];26;9;2015-09-25T08:17:05.631Z;8;1;0;FALSE;0;0.2.3;9;25;8;17;5;631;0;1;0;1;0;1;0;1
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[0, 1, 0, 1, 0, 1, 1, 1];24;9;2015-09-25T08:17:57.692Z;9;1;0;FALSE;0;0.2.3;9;25;8;17;57;692;0;1;0;1;0;1;1;1
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[0, 1, 1, 1, 0, 1, 0, 1];24;9;2015-09-25T08:18:03.373Z;10;1;0;FALSE;0;0.2.3;9;25;8;18;3;373;0;1;1;1;0;1;0;1
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[0, 1, 1, 1, 1, 1, 1, 1];20;9;2015-09-25T08:18:11.888Z;11;1;0;FALSE;0;0.2.3;9;25;8;18;11;888;0;1;1;1;1;1;1;1
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[0, 1, 1, 0, 0, 1, 1, 0];34;9;2015-09-25T08:19:12.155Z;12;1;0;FALSE;0;0.2.3;9;25;8;19;12;155;0;1;1;0;0;1;1;0
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[1, 1, 0, 0, 1, 1, 0, 1];20;9;2015-09-25T08:19:25.531Z;13;1;0;FALSE;0;0.2.3;9;25;8;19;25;531;1;1;0;0;1;1;0;1
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[0, 1, 1, 1, 0, 0, 0, 1];22;9;2015-09-25T08:19:50.969Z;14;1;0;FALSE;0;0.2.3;9;25;8;19;50;969;0;1;1;1;0;0;0;1
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[1, 0, 0, 1, 1, 0, 0, 1];34;9;2015-09-25T08:20:04.058Z;15;1;0;FALSE;0;0.2.3;9;25;8;20;4;58;1;0;0;1;1;0;0;1
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[1, 0, 0, 0, 1, 1, 1, 0];22;9;2015-09-25T08:20:30.563Z;16;1;0;FALSE;0;0.2.3;9;25;8;20;30;563;1;0;0;0;1;1;1;0
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[1, 1, 0, 0, 1, 1, 1, 0];20;9;2015-09-25T08:20:42.109Z;17;1;0;FALSE;0;0.2.3;9;25;8;20;42;109;1;1;0;0;1;1;1;0
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[1, 1, 1, 0, 0, 0, 1, 0];22;9;2015-09-25T08:22:13.360Z;18;1;0;FALSE;0;0.2.3;9;25;8;22;13;360;1;1;1;0;0;0;1;0
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[1, 0, 1, 1, 1, 0, 0, 1];28;9;2015-09-25T08:24:44.261Z;19;1;0;FALSE;0;0.2.3;9;25;8;24;44;261;1;0;1;1;1;0;0;1
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[1, 1, 0, 1, 1, 0, 1, 1];22;9;2015-09-25T08:26:09.978Z;20;1;0;FALSE;0;0.2.3;9;25;8;26;9;978;1;1;0;1;1;0;1;1
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[1, 0, 0, 1, 1, 0, 1, 0];30;9;2015-09-25T08:26:49.938Z;21;1;0;FALSE;0;0.2.3;9;25;8;26;49;938;1;0;0;1;1;0;1;0
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[0, 0, 0, 1, 1, 0, 1, 0];24;9;2015-09-25T08:27:12.504Z;22;1;0;FALSE;0;0.2.3;9;25;8;27;12;504;0;0;0;1;1;0;1;0
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[1, 1, 1, 0, 0, 1, 1, 1];22;9;2015-09-25T08:30:15.809Z;23;1;0;FALSE;0;0.2.3;9;25;8;30;15;809;1;1;1;0;0;1;1;1
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[0, 1, 1, 1, 1, 1, 1, 0];22;9;2015-09-25T08:30:23.579Z;24;1;0;FALSE;0;0.2.3;9;25;8;30;23;579;0;1;1;1;1;1;1;0
25091005;9f44d9e7a08a5c73473aed77ae5bdbf69a74b51a;[1, 0, 1, 1, 0, 0, 1, 1];20;9;2015-09-25T08:32:25.041Z;25;1;0;FALSE;0;0.2.3;9;25;8;32;25;41;1;0;1;1;0;0;1;1
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[0, 0, 0, 0, 0, 0, 0, 0];0;5;2015-09-25T08:16:00.956Z;1;0;0;FALSE;0;0.2.3;9;25;8;16;0;956;0;0;0;0;0;0;0;0
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[0, 0, 0, 0, 1, 0, 0, 1];2;5;2015-09-25T08:17:20.195Z;2;0;0;FALSE;0;0.2.3;9;25;8;17;20;195;0;0;0;0;1;0;0;1
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[0, 0, 0, 0, 0, 1, 1, 1];5;5;2015-09-25T08:17:33.577Z;3;0;0;FALSE;0;0.2.3;9;25;8;17;33;577;0;0;0;0;0;1;1;1
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[0, 0, 0, 0, 1, 0, 0, 1];2;5;2015-09-25T08:17:46.382Z;4;0;0;FALSE;0;0.2.3;9;25;8;17;46;382;0;0;0;0;1;0;0;1
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[0, 0, 0, 0, 0, 1, 1, 0];2;5;2015-09-25T08:17:58.226Z;5;0;0;FALSE;0;0.2.3;9;25;8;17;58;226;0;0;0;0;0;1;1;0
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[0, 0, 0, 0, 0, 1, 1, 1];5;5;2015-09-25T08:18:03.564Z;6;0;0;FALSE;0;0.2.3;9;25;8;18;3;564;0;0;0;0;0;1;1;1
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[0, 0, 0, 0, 0, 1, 0, 1];2;5;2015-09-25T08:18:10.042Z;7;0;0;FALSE;0;0.2.3;9;25;8;18;10;42;0;0;0;0;0;1;0;1
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[0, 0, 0, 0, 1, 0, 1, 1];5;5;2015-09-25T08:18:30.291Z;8;0;0;FALSE;0;0.2.3;9;25;8;18;30;291;0;0;0;0;1;0;1;1
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[0, 0, 0, 0, 1, 1, 1, 1];12;5;2015-09-25T08:18:36.959Z;9;0;0;FALSE;0;0.2.3;9;25;8;18;36;959;0;0;0;0;1;1;1;1
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[1, 0, 0, 0, 0, 0, 0, 1];22;6;2015-09-25T08:18:57.881Z;1;1;0;FALSE;0;0.2.3;9;25;8;18;57;881;1;0;0;0;0;0;0;1
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[1, 0, 0, 1, 1, 0, 0, 1];34;6;2015-09-25T08:19:01.995Z;2;1;0;FALSE;0;0.2.3;9;25;8;19;1;995;1;0;0;1;1;0;0;1
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[1, 0, 0, 1, 1, 0, 1, 1];28;6;2015-09-25T08:19:05.565Z;3;1;0;FALSE;0;0.2.3;9;25;8;19;5;565;1;0;0;1;1;0;1;1
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[1, 1, 0, 1, 1, 0, 1, 1];22;6;2015-09-25T08:19:08.695Z;4;1;0;FALSE;0;0.2.3;9;25;8;19;8;695;1;1;0;1;1;0;1;1
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[0, 1, 0, 1, 1, 0, 1, 0];26;6;2015-09-25T08:19:12.433Z;5;1;0;FALSE;0;0.2.3;9;25;8;19;12;433;0;1;0;1;1;0;1;0
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[0, 1, 0, 1, 0, 0, 1, 0];24;6;2015-09-25T08:19:21.118Z;6;1;0;FALSE;0;0.2.3;9;25;8;19;21;118;0;1;0;1;0;0;1;0
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[0, 1, 0, 1, 1, 1, 1, 0];24;6;2015-09-25T08:19:26.642Z;7;1;0;FALSE;0;0.2.3;9;25;8;19;26;642;0;1;0;1;1;1;1;0
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[0, 0, 0, 1, 1, 1, 1, 0];22;6;2015-09-25T08:19:38.713Z;8;1;0;FALSE;0;0.2.3;9;25;8;19;38;713;0;0;0;1;1;1;1;0
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[1, 0, 0, 1, 1, 1, 1, 0];28;6;2015-09-25T08:19:44.903Z;9;1;0;FALSE;0;0.2.3;9;25;8;19;44;903;1;0;0;1;1;1;1;0
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[1, 0, 0, 1, 1, 1, 1, 1];26;6;2015-09-25T08:19:52.842Z;10;1;0;FALSE;0;0.2.3;9;25;8;19;52;842;1;0;0;1;1;1;1;1
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[1, 1, 0, 1, 1, 1, 1, 1];20;6;2015-09-25T08:20:03.344Z;11;1;0;FALSE;0;0.2.3;9;25;8;20;3;344;1;1;0;1;1;1;1;1
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[1, 0, 1, 1, 1, 1, 1, 1];20;6;2015-09-25T08:20:06.371Z;12;1;0;FALSE;0;0.2.3;9;25;8;20;6;371;1;0;1;1;1;1;1;1
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[1, 0, 0, 0, 1, 0, 0, 1];28;6;2015-09-25T08:20:21.109Z;13;1;0;FALSE;0;0.2.3;9;25;8;20;21;109;1;0;0;0;1;0;0;1
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[0, 0, 0, 1, 1, 0, 0, 0];22;6;2015-09-25T08:20:49.329Z;14;1;0;FALSE;0;0.2.3;9;25;8;20;49;329;0;0;0;1;1;0;0;0
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[0, 1, 0, 1, 1, 0, 0, 0];24;6;2015-09-25T08:20:52.168Z;15;1;0;FALSE;0;0.2.3;9;25;8;20;52;168;0;1;0;1;1;0;0;0
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[0, 1, 0, 1, 1, 0, 1, 0];26;6;2015-09-25T08:20:54.913Z;16;1;0;FALSE;0;0.2.3;9;25;8;20;54;913;0;1;0;1;1;0;1;0
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[0, 1, 1, 1, 1, 0, 1, 0];24;6;2015-09-25T08:20:57.320Z;17;1;0;FALSE;0;0.2.3;9;25;8;20;57;320;0;1;1;1;1;0;1;0
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[0, 1, 1, 1, 1, 1, 1, 0];22;6;2015-09-25T08:20:59.873Z;18;1;0;FALSE;0;0.2.3;9;25;8;20;59;873;0;1;1;1;1;1;1;0
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[0, 0, 0, 1, 0, 0, 0, 0];20;6;2015-09-25T08:21:06.955Z;19;1;0;FALSE;0;0.2.3;9;25;8;21;6;955;0;0;0;1;0;0;0;0
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[1, 0, 1, 1, 1, 0, 1, 1];22;6;2015-09-25T08:21:16.412Z;20;1;0;FALSE;0;0.2.3;9;25;8;21;16;412;1;0;1;1;1;0;1;1
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[1, 0, 0, 0, 0, 0, 1, 1];20;6;2015-09-25T08:21:22.883Z;21;1;0;FALSE;0;0.2.3;9;25;8;21;22;883;1;0;0;0;0;0;1;1
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[1, 1, 0, 1, 1, 1, 1, 1];20;6;2015-09-25T08:23:38.507Z;22;1;0;FALSE;0;0.2.3;9;25;8;23;38;507;1;1;0;1;1;1;1;1
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[0, 0, 0, 0, 0, 0, 0, 0];18;6;2015-09-25T08:21:36.936Z;23;1;0;FALSE;0;0.2.3;9;25;8;21;36;936;0;0;0;0;0;0;0;0
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[0, 1, 0, 0, 0, 0, 0, 0];20;6;2015-09-25T08:21:40.953Z;24;1;0;FALSE;0;0.2.3;9;25;8;21;40;953;0;1;0;0;0;0;0;0
25091006;ce62b03496cc61b85cb8bf3093455b45faa4f98b;[0, 1, 0, 1, 0, 0, 0, 0];22;6;2015-09-25T08:21:44.867Z;25;1;0;FALSE;0;0.2.3;9;25;8;21;44;867;0;1;0;1;0;0;0;0
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 1, 0, 1, 0];2;5;2015-09-25T08:11:50.837Z;1;0;0;FALSE;0;0.2.3;9;25;8;11;50;837;0;0;0;0;1;0;1;0
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 1, 0, 1, 0];2;5;2015-09-25T08:12:02.117Z;2;0;0;FALSE;0;0.2.3;9;25;8;12;2;117;0;0;0;0;1;0;1;0
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 0, 1, 1, 0];2;5;2015-09-25T08:12:05.521Z;3;0;0;FALSE;0;0.2.3;9;25;8;12;5;521;0;0;0;0;0;1;1;0
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 0, 0, 1, 1];4;5;2015-09-25T08:12:08.340Z;4;0;0;FALSE;0;0.2.3;9;25;8;12;8;340;0;0;0;0;0;0;1;1
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 1, 0, 1, 1];5;5;2015-09-25T08:12:10.898Z;5;0;0;FALSE;0;0.2.3;9;25;8;12;10;898;0;0;0;0;1;0;1;1
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 1, 1, 0, 1];5;5;2015-09-25T08:12:13.632Z;6;0;0;FALSE;0;0.2.3;9;25;8;12;13;632;0;0;0;0;1;1;0;1
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 1, 1, 1, 0];5;5;2015-09-25T08:12:18.213Z;7;0;0;FALSE;0;0.2.3;9;25;8;12;18;213;0;0;0;0;1;1;1;0
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 0, 1, 1, 1];5;5;2015-09-25T08:12:22.233Z;8;0;0;FALSE;0;0.2.3;9;25;8;12;22;233;0;0;0;0;0;1;1;1
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 1, 0, 1, 1];5;5;2015-09-25T08:12:29.165Z;9;0;0;FALSE;0;0.2.3;9;25;8;12;29;165;0;0;0;0;1;0;1;1
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 1, 1, 1, 0];5;5;2015-09-25T08:12:32.240Z;10;0;0;FALSE;0;0.2.3;9;25;8;12;32;240;0;0;0;0;1;1;1;0
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 1, 1, 0, 1];5;5;2015-09-25T08:12:35.316Z;11;0;0;FALSE;0;0.2.3;9;25;8;12;35;316;0;0;0;0;1;1;0;1
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 1, 0, 1, 1];5;5;2015-09-25T08:12:38.232Z;12;0;0;FALSE;0;0.2.3;9;25;8;12;38;232;0;0;0;0;1;0;1;1
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 0, 1, 1, 1];5;5;2015-09-25T08:12:40.991Z;13;0;0;FALSE;0;0.2.3;9;25;8;12;40;991;0;0;0;0;0;1;1;1
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 1, 1, 0, 1];5;5;2015-09-25T08:12:43.473Z;14;0;0;FALSE;0;0.2.3;9;25;8;12;43;473;0;0;0;0;1;1;0;1
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 1, 0, 1, 1];5;5;2015-09-25T08:12:45.953Z;15;0;0;FALSE;0;0.2.3;9;25;8;12;45;953;0;0;0;0;1;0;1;1
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 1, 1, 1, 0];5;5;2015-09-25T08:12:48.617Z;16;0;0;FALSE;0;0.2.3;9;25;8;12;48;617;0;0;0;0;1;1;1;0
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 0, 0, 0, 1];1;5;2015-09-25T08:12:52.568Z;17;0;0;FALSE;0;0.2.3;9;25;8;12;52;568;0;0;0;0;0;0;0;1
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 0, 0, 0, 0];0;5;2015-09-25T08:12:55.463Z;18;0;0;FALSE;0;0.2.3;9;25;8;12;55;463;0;0;0;0;0;0;0;0
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 1, 0, 1, 0];2;5;2015-09-25T08:12:59.406Z;19;0;0;FALSE;0;0.2.3;9;25;8;12;59;406;0;0;0;0;1;0;1;0
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 1, 1, 1, 0];5;5;2015-09-25T08:13:02.320Z;20;0;0;FALSE;0;0.2.3;9;25;8;13;2;320;0;0;0;0;1;1;1;0
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 1, 0, 1, 1];5;5;2015-09-25T08:13:05.807Z;21;0;0;FALSE;0;0.2.3;9;25;8;13;5;807;0;0;0;0;1;0;1;1
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 0, 1, 1, 1];5;5;2015-09-25T08:13:08.385Z;22;0;0;FALSE;0;0.2.3;9;25;8;13;8;385;0;0;0;0;0;1;1;1
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 1, 1, 0, 1];5;5;2015-09-25T08:13:14.265Z;23;0;0;FALSE;0;0.2.3;9;25;8;13;14;265;0;0;0;0;1;1;0;1
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 1, 0, 1, 1];5;5;2015-09-25T08:13:18.261Z;24;0;0;FALSE;0;0.2.3;9;25;8;13;18;261;0;0;0;0;1;0;1;1
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 0, 1, 1, 1];5;5;2015-09-25T08:13:21.670Z;25;0;0;FALSE;0;0.2.3;9;25;8;13;21;670;0;0;0;0;0;1;1;1
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 1, 1, 1, 1];12;6;2015-09-25T08:13:33.301Z;1;0;0;FALSE;0;0.2.3;9;25;8;13;33;301;0;0;0;0;1;1;1;1
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[1, 1, 1, 1, 1, 1, 1, 1];18;7;2015-09-25T08:13:49.043Z;1;1;0;FALSE;0;0.2.3;9;25;8;13;49;43;1;1;1;1;1;1;1;1
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[1, 1, 1, 1, 1, 1, 1, 0];20;7;2015-09-25T08:13:52.239Z;2;1;0;FALSE;0;0.2.3;9;25;8;13;52;239;1;1;1;1;1;1;1;0
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 1, 1, 1, 1, 1, 1, 0];22;7;2015-09-25T08:13:56.389Z;3;1;0;FALSE;0;0.2.3;9;25;8;13;56;389;0;1;1;1;1;1;1;0
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 1, 1, 1, 1, 1, 1, 1];20;7;2015-09-25T08:13:59.968Z;4;1;0;FALSE;0;0.2.3;9;25;8;13;59;968;0;1;1;1;1;1;1;1
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[1, 0, 0, 1, 0, 1, 0, 1];30;7;2015-09-25T08:14:05.699Z;5;1;0;FALSE;0;0.2.3;9;25;8;14;5;699;1;0;0;1;0;1;0;1
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[1, 0, 1, 0, 1, 0, 1, 0];26;7;2015-09-25T08:14:11.291Z;6;1;0;FALSE;0;0.2.3;9;25;8;14;11;291;1;0;1;0;1;0;1;0
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[1, 0, 0, 0, 0, 0, 0, 1];22;7;2015-09-25T08:14:15.326Z;7;1;0;FALSE;0;0.2.3;9;25;8;14;15;326;1;0;0;0;0;0;0;1
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[1, 1, 0, 0, 0, 0, 0, 1];20;7;2015-09-25T08:14:20.589Z;8;1;0;FALSE;0;0.2.3;9;25;8;14;20;589;1;1;0;0;0;0;0;1
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[1, 1, 0, 0, 0, 0, 1, 1];18;7;2015-09-25T08:14:23.519Z;9;1;0;FALSE;0;0.2.3;9;25;8;14;23;519;1;1;0;0;0;0;1;1
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 0, 0, 0, 0];18;7;2015-09-25T08:14:30.119Z;10;1;0;FALSE;0;0.2.3;9;25;8;14;30;119;0;0;0;0;0;0;0;0
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[0, 0, 0, 0, 0, 0, 0, 1];20;7;2015-09-25T08:14:33.232Z;11;1;0;FALSE;0;0.2.3;9;25;8;14;33;232;0;0;0;0;0;0;0;1
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[1, 0, 0, 1, 0, 0, 1, 0];28;7;2015-09-25T08:14:41.372Z;12;1;0;FALSE;0;0.2.3;9;25;8;14;41;372;1;0;0;1;0;0;1;0
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[1, 0, 0, 0, 1, 0, 0, 1];28;7;2015-09-25T08:14:44.842Z;13;1;0;FALSE;0;0.2.3;9;25;8;14;44;842;1;0;0;0;1;0;0;1
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[1, 0, 0, 0, 1, 0, 0, 0];22;7;2015-09-25T08:14:48.507Z;14;1;0;FALSE;0;0.2.3;9;25;8;14;48;507;1;0;0;0;1;0;0;0
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[1, 0, 0, 0, 0, 1, 0, 0];22;7;2015-09-25T08:14:51.237Z;15;1;0;FALSE;0;0.2.3;9;25;8;14;51;237;1;0;0;0;0;1;0;0
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[1, 0, 0, 0, 0, 0, 1, 0];22;7;2015-09-25T08:14:54.744Z;16;1;0;FALSE;0;0.2.3;9;25;8;14;54;744;1;0;0;0;0;0;1;0
25091007;d3f250b9c59cf92766b07372f1bc3e1358d60e48;[1, 0, 0, 0, 0, 0, 0, 1];22;7;2015-09-25T08:14:57.276Z;17;1;0;FALSE;0;0.2.3;9;25;8;14;57;276;1;0;0;0;0;0;0;1
